Pools	PopA	PopO	PopC	PopX	Estimate
Pool2,Pool9;Pool14,Pool21	EBAT_1	TRK_1	WEFR_1	DrosSim	0.00698826530652191
Pool2,Pool9;Pool15,Pool16	EBAT_1	TRK_1	WEFR_2	CNXJ	0.0010092213879947
Pool2,Pool9;Pool15,Pool17	EBAT_1	TRK_1	WEFR_2	CnOther	0.0013530635049433
Pool2,Pool9;Pool15,Pool18	EBAT_1	TRK_1	WEFR_2	CnQTP	0.00109066307630434
Pool2,Pool9;Pool15,Pool19	EBAT_1	TRK_1	WEFR_2	ISR	-0.00025142419648011
Pool2,Pool9;Pool15,Pool20	EBAT_1	TRK_1	WEFR_2	DGN	-0.00255415328322567
Pool2,Pool9;Pool15,Pool21	EBAT_1	TRK_1	WEFR_2	DrosSim	0.0066656924620174295
Pool2,Pool9;Pool16,Pool17	EBAT_1	TRK_1	CNXJ	CnOther	0.000343842116948601
Pool2,Pool9;Pool16,Pool18	EBAT_1	TRK_1	CNXJ	CnQTP	8.144168830964692e-05
Pool2,Pool9;Pool16,Pool19	EBAT_1	TRK_1	CNXJ	ISR	-0.00126064558447481
Pool2,Pool9;Pool16,Pool20	EBAT_1	TRK_1	CNXJ	DGN	-0.0035633746712203703
Pool2,Pool9;Pool16,Pool21	EBAT_1	TRK_1	CNXJ	DrosSim	0.0056564710740227295
Pool2,Pool9;Pool17,Pool18	EBAT_1	TRK_1	CnOther	CnQTP	-0.000262400428638954
Pool2,Pool9;Pool17,Pool19	EBAT_1	TRK_1	CnOther	ISR	-0.00160448770142341
Pool2,Pool9;Pool17,Pool20	EBAT_1	TRK_1	CnOther	DGN	-0.00390721678816897
Pool2,Pool9;Pool17,Pool21	EBAT_1	TRK_1	CnOther	DrosSim	0.00531262895707413
Pool2,Pool9;Pool18,Pool19	EBAT_1	TRK_1	CnQTP	ISR	-0.00134208727278445
Pool2,Pool9;Pool18,Pool20	EBAT_1	TRK_1	CnQTP	DGN	-0.0036448163595300103
Pool2,Pool9;Pool18,Pool21	EBAT_1	TRK_1	CnQTP	DrosSim	0.00557502938571308
Pool2,Pool9;Pool19,Pool20	EBAT_1	TRK_1	ISR	DGN	-0.0023027290867455603
Pool2,Pool9;Pool19,Pool21	EBAT_1	TRK_1	ISR	DrosSim	0.0069171166584975395
Pool2,Pool9;Pool20,Pool21	EBAT_1	TRK_1	DGN	DrosSim	0.00921984574524309
Pool2,Pool10;Pool3,Pool4	EBAT_1	WBDE_1	EBHU_1	EBPL_1	0.00036561952686670095
Pool2,Pool10;Pool3,Pool5	EBAT_1	WBDE_1	EBHU_1	EERU_1	0.00118547084089571
Pool2,Pool10;Pool3,Pool6	EBAT_1	WBDE_1	EBHU_1	EERU_2	0.0014133714055962802
Pool2,Pool10;Pool3,Pool7	EBAT_1	WBDE_1	EBHU_1	EEUA_1	-0.000241364324390925
Pool2,Pool10;Pool3,Pool8	EBAT_1	WBDE_1	EBHU_1	EEUA_2	-0.00109216581493737
Pool2,Pool10;Pool3,Pool9	EBAT_1	WBDE_1	EBHU_1	TRK_1	0.0018666999500562302
Pool2,Pool10;Pool3,Pool11	EBAT_1	WBDE_1	EBHU_1	WBIT_1	0.00201171093476082
Pool2,Pool10;Pool3,Pool12	EBAT_1	WBDE_1	EBHU_1	WEES_1	0.0039272344880799705
Pool2,Pool10;Pool3,Pool13	EBAT_1	WBDE_1	EBHU_1	WEES_2	0.004212303290324179
Pool2,Pool10;Pool3,Pool14	EBAT_1	WBDE_1	EBHU_1	WEFR_1	0.00392038456667138
Pool2,Pool10;Pool3,Pool15	EBAT_1	WBDE_1	EBHU_1	WEFR_2	0.00332951155307804
Pool2,Pool10;Pool3,Pool16	EBAT_1	WBDE_1	EBHU_1	CNXJ	0.00299049757568426
Pool2,Pool10;Pool3,Pool17	EBAT_1	WBDE_1	EBHU_1	CnOther	0.00422686639616304
Pool2,Pool10;Pool3,Pool18	EBAT_1	WBDE_1	EBHU_1	CnQTP	0.00372421625218444
Pool2,Pool10;Pool3,Pool19	EBAT_1	WBDE_1	EBHU_1	ISR	0.000852380300880917
Pool2,Pool10;Pool3,Pool20	EBAT_1	WBDE_1	EBHU_1	DGN	0.00487375389696276
Pool2,Pool10;Pool3,Pool21	EBAT_1	WBDE_1	EBHU_1	DrosSim	0.00553766053707244
Pool2,Pool10;Pool4,Pool5	EBAT_1	WBDE_1	EBPL_1	EERU_1	0.000819851314029008
Pool2,Pool10;Pool4,Pool6	EBAT_1	WBDE_1	EBPL_1	EERU_2	0.00104775187872957
Pool2,Pool10;Pool4,Pool7	EBAT_1	WBDE_1	EBPL_1	EEUA_1	-0.000606983851257625
Pool2,Pool10;Pool4,Pool8	EBAT_1	WBDE_1	EBPL_1	EEUA_2	-0.00145778534180407
Pool2,Pool10;Pool4,Pool9	EBAT_1	WBDE_1	EBPL_1	TRK_1	0.00150108042318953
Pool2,Pool10;Pool4,Pool11	EBAT_1	WBDE_1	EBPL_1	WBIT_1	0.0016460914078941199
Pool2,Pool10;Pool4,Pool12	EBAT_1	WBDE_1	EBPL_1	WEES_1	0.0035616149612132703
Pool2,Pool10;Pool4,Pool13	EBAT_1	WBDE_1	EBPL_1	WEES_2	0.0038466837634574796
Pool2,Pool10;Pool4,Pool14	EBAT_1	WBDE_1	EBPL_1	WEFR_1	0.0035547650398046705
Pool2,Pool10;Pool4,Pool15	EBAT_1	WBDE_1	EBPL_1	WEFR_2	0.00296389202621133
Pool2,Pool10;Pool4,Pool16	EBAT_1	WBDE_1	EBPL_1	CNXJ	0.00262487804881756
Pool2,Pool10;Pool4,Pool17	EBAT_1	WBDE_1	EBPL_1	CnOther	0.00386124686929634
Pool2,Pool10;Pool4,Pool18	EBAT_1	WBDE_1	EBPL_1	CnQTP	0.00335859672531774
Pool2,Pool10;Pool4,Pool19	EBAT_1	WBDE_1	EBPL_1	ISR	0.000486760774014217
Pool2,Pool10;Pool4,Pool20	EBAT_1	WBDE_1	EBPL_1	DGN	0.00450813437009606
Pool2,Pool10;Pool4,Pool21	EBAT_1	WBDE_1	EBPL_1	DrosSim	0.0051720410102057395
Pool2,Pool10;Pool5,Pool6	EBAT_1	WBDE_1	EERU_1	EERU_2	0.000227900564700567
Pool2,Pool10;Pool5,Pool7	EBAT_1	WBDE_1	EERU_1	EEUA_1	-0.00142683516528663
Pool2,Pool10;Pool5,Pool8	EBAT_1	WBDE_1	EERU_1	EEUA_2	-0.00227763665583308
Pool2,Pool10;Pool5,Pool9	EBAT_1	WBDE_1	EERU_1	TRK_1	0.000681229109160519
Pool2,Pool10;Pool5,Pool11	EBAT_1	WBDE_1	EERU_1	WBIT_1	0.000826240093865116
Pool2,Pool10;Pool5,Pool12	EBAT_1	WBDE_1	EERU_1	WEES_1	0.00274176364718426
Pool2,Pool10;Pool5,Pool13	EBAT_1	WBDE_1	EERU_1	WEES_2	0.00302683244942847
Pool2,Pool10;Pool5,Pool14	EBAT_1	WBDE_1	EERU_1	WEFR_1	0.00273491372577567
Pool2,Pool10;Pool5,Pool15	EBAT_1	WBDE_1	EERU_1	WEFR_2	0.00214404071218233
Pool2,Pool10;Pool5,Pool16	EBAT_1	WBDE_1	EERU_1	CNXJ	0.00180502673478855
Pool2,Pool10;Pool5,Pool17	EBAT_1	WBDE_1	EERU_1	CnOther	0.00304139555526733
Pool2,Pool10;Pool5,Pool18	EBAT_1	WBDE_1	EERU_1	CnQTP	0.00253874541128873
Pool2,Pool10;Pool5,Pool19	EBAT_1	WBDE_1	EERU_1	ISR	-0.000333090540014791
Pool2,Pool10;Pool5,Pool20	EBAT_1	WBDE_1	EERU_1	DGN	0.00368828305606705
Pool2,Pool10;Pool5,Pool21	EBAT_1	WBDE_1	EERU_1	DrosSim	0.004352189696176729
Pool2,Pool10;Pool6,Pool7	EBAT_1	WBDE_1	EERU_2	EEUA_1	-0.0016547357299872
Pool2,Pool10;Pool6,Pool8	EBAT_1	WBDE_1	EERU_2	EEUA_2	-0.00250553722053365
Pool2,Pool10;Pool6,Pool9	EBAT_1	WBDE_1	EERU_2	TRK_1	0.00045332854445995197
Pool2,Pool10;Pool6,Pool11	EBAT_1	WBDE_1	EERU_2	WBIT_1	0.000598339529164549
Pool2,Pool10;Pool6,Pool12	EBAT_1	WBDE_1	EERU_2	WEES_1	0.00251386308248369
Pool2,Pool10;Pool6,Pool13	EBAT_1	WBDE_1	EERU_2	WEES_2	0.00279893188472791
Pool2,Pool10;Pool6,Pool14	EBAT_1	WBDE_1	EERU_2	WEFR_1	0.0025070131610751
Pool2,Pool10;Pool6,Pool15	EBAT_1	WBDE_1	EERU_2	WEFR_2	0.00191614014748176
Pool2,Pool10;Pool6,Pool16	EBAT_1	WBDE_1	EERU_2	CNXJ	0.00157712617008798
Pool2,Pool10;Pool6,Pool17	EBAT_1	WBDE_1	EERU_2	CnOther	0.00281349499056677
Pool2,Pool10;Pool6,Pool18	EBAT_1	WBDE_1	EERU_2	CnQTP	0.00231084484658817
Pool2,Pool10;Pool6,Pool19	EBAT_1	WBDE_1	EERU_2	ISR	-0.000560991104715358
Pool2,Pool10;Pool6,Pool20	EBAT_1	WBDE_1	EERU_2	DGN	0.0034603824913664897
Pool2,Pool10;Pool6,Pool21	EBAT_1	WBDE_1	EERU_2	DrosSim	0.00412428913147617
Pool2,Pool10;Pool7,Pool8	EBAT_1	WBDE_1	EEUA_1	EEUA_2	-0.000850801490546449
Pool2,Pool10;Pool7,Pool9	EBAT_1	WBDE_1	EEUA_1	TRK_1	0.00210806427444715
Pool2,Pool10;Pool7,Pool11	EBAT_1	WBDE_1	EEUA_1	WBIT_1	0.00225307525915175
Pool2,Pool10;Pool7,Pool12	EBAT_1	WBDE_1	EEUA_1	WEES_1	0.00416859881247089
Pool2,Pool10;Pool7,Pool13	EBAT_1	WBDE_1	EEUA_1	WEES_2	0.00445366761471511
Pool2,Pool10;Pool7,Pool14	EBAT_1	WBDE_1	EEUA_1	WEFR_1	0.0041617488910623
Pool2,Pool10;Pool7,Pool15	EBAT_1	WBDE_1	EEUA_1	WEFR_2	0.00357087587746896
Pool2,Pool10;Pool7,Pool16	EBAT_1	WBDE_1	EEUA_1	CNXJ	0.00323186190007518
Pool2,Pool10;Pool7,Pool17	EBAT_1	WBDE_1	EEUA_1	CnOther	0.00446823072055397
Pool2,Pool10;Pool7,Pool18	EBAT_1	WBDE_1	EEUA_1	CnQTP	0.003965580576575371
Pool2,Pool10;Pool7,Pool19	EBAT_1	WBDE_1	EEUA_1	ISR	0.00109374462527184
Pool2,Pool10;Pool7,Pool20	EBAT_1	WBDE_1	EEUA_1	DGN	0.00511511822135369
Pool2,Pool10;Pool7,Pool21	EBAT_1	WBDE_1	EEUA_1	DrosSim	0.00577902486146337
Pool2,Pool10;Pool8,Pool9	EBAT_1	WBDE_1	EEUA_2	TRK_1	0.0029588657649936
Pool2,Pool10;Pool8,Pool11	EBAT_1	WBDE_1	EEUA_2	WBIT_1	0.0031038767496982
Pool2,Pool10;Pool8,Pool12	EBAT_1	WBDE_1	EEUA_2	WEES_1	0.00501940030301734
Pool2,Pool10;Pool8,Pool13	EBAT_1	WBDE_1	EEUA_2	WEES_2	0.00530446910526156
Pool2,Pool10;Pool8,Pool14	EBAT_1	WBDE_1	EEUA_2	WEFR_1	0.00501255038160875
Pool2,Pool10;Pool8,Pool15	EBAT_1	WBDE_1	EEUA_2	WEFR_2	0.00442167736801541
Pool2,Pool10;Pool8,Pool16	EBAT_1	WBDE_1	EEUA_2	CNXJ	0.00408266339062163
Pool2,Pool10;Pool8,Pool17	EBAT_1	WBDE_1	EEUA_2	CnOther	0.005319032211100421
Pool2,Pool10;Pool8,Pool18	EBAT_1	WBDE_1	EEUA_2	CnQTP	0.00481638206712182
Pool2,Pool10;Pool8,Pool19	EBAT_1	WBDE_1	EEUA_2	ISR	0.0019445461158182898
Pool2,Pool10;Pool8,Pool20	EBAT_1	WBDE_1	EEUA_2	DGN	0.00596591971190014
Pool2,Pool10;Pool8,Pool21	EBAT_1	WBDE_1	EEUA_2	DrosSim	0.006629826352009821
Pool2,Pool10;Pool9,Pool11	EBAT_1	WBDE_1	TRK_1	WBIT_1	0.000145010984704597
Pool2,Pool10;Pool9,Pool12	EBAT_1	WBDE_1	TRK_1	WEES_1	0.00206053453802374
Pool2,Pool10;Pool9,Pool13	EBAT_1	WBDE_1	TRK_1	WEES_2	0.00234560334026795
Pool2,Pool10;Pool9,Pool14	EBAT_1	WBDE_1	TRK_1	WEFR_1	0.00205368461661515
Pool2,Pool10;Pool9,Pool15	EBAT_1	WBDE_1	TRK_1	WEFR_2	0.00146281160302181
Pool2,Pool10;Pool9,Pool16	EBAT_1	WBDE_1	TRK_1	CNXJ	0.00112379762562803
Pool2,Pool10;Pool9,Pool17	EBAT_1	WBDE_1	TRK_1	CnOther	0.00236016644610682
Pool2,Pool10;Pool9,Pool18	EBAT_1	WBDE_1	TRK_1	CnQTP	0.00185751630212821
Pool2,Pool10;Pool9,Pool19	EBAT_1	WBDE_1	TRK_1	ISR	-0.00101431964917531
Pool2,Pool10;Pool9,Pool20	EBAT_1	WBDE_1	TRK_1	DGN	0.00300705394690653
Pool2,Pool10;Pool9,Pool21	EBAT_1	WBDE_1	TRK_1	DrosSim	0.00367096058701621
Pool2,Pool10;Pool11,Pool12	EBAT_1	WBDE_1	WBIT_1	WEES_1	0.0019155235533191398
Pool2,Pool10;Pool11,Pool13	EBAT_1	WBDE_1	WBIT_1	WEES_2	0.0022005923555633604
Pool2,Pool10;Pool11,Pool14	EBAT_1	WBDE_1	WBIT_1	WEFR_1	0.00190867363191055
Pool2,Pool10;Pool11,Pool15	EBAT_1	WBDE_1	WBIT_1	WEFR_2	0.00131780061831721
Pool2,Pool10;Pool11,Pool16	EBAT_1	WBDE_1	WBIT_1	CNXJ	0.000978786640923435
Pool2,Pool10;Pool11,Pool17	EBAT_1	WBDE_1	WBIT_1	CnOther	0.0022151554614022197
Pool2,Pool10;Pool11,Pool18	EBAT_1	WBDE_1	WBIT_1	CnQTP	0.00171250531742362
Pool2,Pool10;Pool11,Pool19	EBAT_1	WBDE_1	WBIT_1	ISR	-0.00115933063387991
Pool2,Pool10;Pool11,Pool20	EBAT_1	WBDE_1	WBIT_1	DGN	0.00286204296220194
Pool2,Pool10;Pool11,Pool21	EBAT_1	WBDE_1	WBIT_1	DrosSim	0.0035259496023116203
Pool2,Pool10;Pool12,Pool13	EBAT_1	WBDE_1	WEES_1	WEES_2	0.000285068802244215
Pool2,Pool10;Pool12,Pool14	EBAT_1	WBDE_1	WEES_1	WEFR_1	-6.84992140859153e-06
Pool2,Pool10;Pool12,Pool15	EBAT_1	WBDE_1	WEES_1	WEFR_2	-0.0005977229350019321
Pool2,Pool10;Pool12,Pool16	EBAT_1	WBDE_1	WEES_1	CNXJ	-0.000936736912395708
Pool2,Pool10;Pool12,Pool17	EBAT_1	WBDE_1	WEES_1	CnOther	0.000299631908083076
Pool2,Pool10;Pool12,Pool18	EBAT_1	WBDE_1	WEES_1	CnQTP	-0.000203018235895525
Pool2,Pool10;Pool12,Pool19	EBAT_1	WBDE_1	WEES_1	ISR	-0.00307485418719905
Pool2,Pool10;Pool12,Pool20	EBAT_1	WBDE_1	WEES_1	DGN	0.000946519408882796
Pool2,Pool10;Pool12,Pool21	EBAT_1	WBDE_1	WEES_1	DrosSim	0.00161042604899247
Pool2,Pool10;Pool13,Pool14	EBAT_1	WBDE_1	WEES_2	WEFR_1	-0.00029191872365280603
Pool2,Pool10;Pool13,Pool15	EBAT_1	WBDE_1	WEES_2	WEFR_2	-0.0008827917372461471
Pool2,Pool10;Pool13,Pool16	EBAT_1	WBDE_1	WEES_2	CNXJ	-0.00122180571463992
Pool2,Pool10;Pool13,Pool17	EBAT_1	WBDE_1	WEES_2	CnOther	1.4563105838860699e-05
Pool2,Pool10;Pool13,Pool18	EBAT_1	WBDE_1	WEES_2	CnQTP	-0.00048808703813974
Pool2,Pool10;Pool13,Pool19	EBAT_1	WBDE_1	WEES_2	ISR	-0.00335992298944326
Pool2,Pool10;Pool13,Pool20	EBAT_1	WBDE_1	WEES_2	DGN	0.000661450606638581
Pool2,Pool10;Pool13,Pool21	EBAT_1	WBDE_1	WEES_2	DrosSim	0.00132535724674826
Pool2,Pool10;Pool14,Pool15	EBAT_1	WBDE_1	WEFR_1	WEFR_2	-0.00059087301359334
Pool2,Pool10;Pool14,Pool16	EBAT_1	WBDE_1	WEFR_1	CNXJ	-0.000929886990987117
Pool2,Pool10;Pool14,Pool17	EBAT_1	WBDE_1	WEFR_1	CnOther	0.00030648182949166697
Pool2,Pool10;Pool14,Pool18	EBAT_1	WBDE_1	WEFR_1	CnQTP	-0.000196168314486933
Pool2,Pool10;Pool14,Pool19	EBAT_1	WBDE_1	WEFR_1	ISR	-0.00306800426579046
Pool2,Pool10;Pool14,Pool20	EBAT_1	WBDE_1	WEFR_1	DGN	0.0009533693302913869
Pool2,Pool10;Pool14,Pool21	EBAT_1	WBDE_1	WEFR_1	DrosSim	0.0016172759704010699
Pool2,Pool10;Pool15,Pool16	EBAT_1	WBDE_1	WEFR_2	CNXJ	-0.000339013977393776
Pool2,Pool10;Pool15,Pool17	EBAT_1	WBDE_1	WEFR_2	CnOther	0.000897354843085008
Pool2,Pool10;Pool15,Pool18	EBAT_1	WBDE_1	WEFR_2	CnQTP	0.000394704699106407
Pool2,Pool10;Pool15,Pool19	EBAT_1	WBDE_1	WEFR_2	ISR	-0.00247713125219712
Pool2,Pool10;Pool15,Pool20	EBAT_1	WBDE_1	WEFR_2	DGN	0.00154424234388473
Pool2,Pool10;Pool15,Pool21	EBAT_1	WBDE_1	WEFR_2	DrosSim	0.0022081489839944103
Pool2,Pool10;Pool16,Pool17	EBAT_1	WBDE_1	CNXJ	CnOther	0.00123636882047878
Pool2,Pool10;Pool16,Pool18	EBAT_1	WBDE_1	CNXJ	CnQTP	0.000733718676500184
Pool2,Pool10;Pool16,Pool19	EBAT_1	WBDE_1	CNXJ	ISR	-0.00213811727480334
Pool2,Pool10;Pool16,Pool20	EBAT_1	WBDE_1	CNXJ	DGN	0.0018832563212785
Pool2,Pool10;Pool16,Pool21	EBAT_1	WBDE_1	CNXJ	DrosSim	0.00254716296138818
Pool2,Pool10;Pool17,Pool18	EBAT_1	WBDE_1	CnOther	CnQTP	-0.0005026501439786
Pool2,Pool10;Pool17,Pool19	EBAT_1	WBDE_1	CnOther	ISR	-0.00337448609528213
Pool2,Pool10;Pool17,Pool20	EBAT_1	WBDE_1	CnOther	DGN	0.00064688750079972
Pool2,Pool10;Pool17,Pool21	EBAT_1	WBDE_1	CnOther	DrosSim	0.0013107941409094
Pool2,Pool10;Pool18,Pool19	EBAT_1	WBDE_1	CnQTP	ISR	-0.00287183595130353
Pool2,Pool10;Pool18,Pool20	EBAT_1	WBDE_1	CnQTP	DGN	0.0011495376447783199
Pool2,Pool10;Pool18,Pool21	EBAT_1	WBDE_1	CnQTP	DrosSim	0.001813444284888
Pool2,Pool10;Pool19,Pool20	EBAT_1	WBDE_1	ISR	DGN	0.00402137359608185
Pool2,Pool10;Pool19,Pool21	EBAT_1	WBDE_1	ISR	DrosSim	0.00468528023619152
Pool2,Pool10;Pool20,Pool21	EBAT_1	WBDE_1	DGN	DrosSim	0.000663906640109679
Pool2,Pool11;Pool3,Pool4	EBAT_1	WBIT_1	EBHU_1	EBPL_1	0.000960100703957578
Pool2,Pool11;Pool3,Pool5	EBAT_1	WBIT_1	EBHU_1	EERU_1	0.0015035679544873099
Pool2,Pool11;Pool3,Pool6	EBAT_1	WBIT_1	EBHU_1	EERU_2	0.0017049364766083
Pool2,Pool11;Pool3,Pool7	EBAT_1	WBIT_1	EBHU_1	EEUA_1	0.000402435472692642
Pool2,Pool11;Pool3,Pool8	EBAT_1	WBIT_1	EBHU_1	EEUA_2	0.000312727026172244
Pool2,Pool11;Pool3,Pool9	EBAT_1	WBIT_1	EBHU_1	TRK_1	0.00303656083547493
Pool2,Pool11;Pool3,Pool10	EBAT_1	WBIT_1	EBHU_1	WBDE_1	0.0024926096833949303
Pool2,Pool11;Pool3,Pool12	EBAT_1	WBIT_1	EBHU_1	WEES_1	0.00400772513498382
Pool2,Pool11;Pool3,Pool13	EBAT_1	WBIT_1	EBHU_1	WEES_2	0.0040631181381733895
Pool2,Pool11;Pool3,Pool14	EBAT_1	WBIT_1	EBHU_1	WEFR_1	0.00329235345911805
Pool2,Pool11;Pool3,Pool15	EBAT_1	WBIT_1	EBHU_1	WEFR_2	0.0040610052746982706
Pool2,Pool11;Pool3,Pool16	EBAT_1	WBIT_1	EBHU_1	CNXJ	0.0025591582378230397
Pool2,Pool11;Pool3,Pool17	EBAT_1	WBIT_1	EBHU_1	CnOther	0.0029180967354542897
Pool2,Pool11;Pool3,Pool18	EBAT_1	WBIT_1	EBHU_1	CnQTP	0.00257959778386735
Pool2,Pool11;Pool3,Pool19	EBAT_1	WBIT_1	EBHU_1	ISR	0.00109435186479701
Pool2,Pool11;Pool3,Pool20	EBAT_1	WBIT_1	EBHU_1	DGN	-0.00046005409813060195
Pool2,Pool11;Pool3,Pool21	EBAT_1	WBIT_1	EBHU_1	DrosSim	0.0064529379511313895
Pool2,Pool11;Pool4,Pool5	EBAT_1	WBIT_1	EBPL_1	EERU_1	0.000543467250529728
Pool2,Pool11;Pool4,Pool6	EBAT_1	WBIT_1	EBPL_1	EERU_2	0.00074483577265072
Pool2,Pool11;Pool4,Pool7	EBAT_1	WBIT_1	EBPL_1	EEUA_1	-0.000557665231264937
Pool2,Pool11;Pool4,Pool8	EBAT_1	WBIT_1	EBPL_1	EEUA_2	-0.0006473736777853349
Pool2,Pool11;Pool4,Pool9	EBAT_1	WBIT_1	EBPL_1	TRK_1	0.00207646013151735
Pool2,Pool11;Pool4,Pool10	EBAT_1	WBIT_1	EBPL_1	WBDE_1	0.00153250897943735
Pool2,Pool11;Pool4,Pool12	EBAT_1	WBIT_1	EBPL_1	WEES_1	0.00304762443102624
Pool2,Pool11;Pool4,Pool13	EBAT_1	WBIT_1	EBPL_1	WEES_2	0.00310301743421582
Pool2,Pool11;Pool4,Pool14	EBAT_1	WBIT_1	EBPL_1	WEFR_1	0.00233225275516047
Pool2,Pool11;Pool4,Pool15	EBAT_1	WBIT_1	EBPL_1	WEFR_2	0.0031009045707406898
Pool2,Pool11;Pool4,Pool16	EBAT_1	WBIT_1	EBPL_1	CNXJ	0.00159905753386547
Pool2,Pool11;Pool4,Pool17	EBAT_1	WBIT_1	EBPL_1	CnOther	0.0019579960314967102
Pool2,Pool11;Pool4,Pool18	EBAT_1	WBIT_1	EBPL_1	CnQTP	0.00161949707990977
Pool2,Pool11;Pool4,Pool19	EBAT_1	WBIT_1	EBPL_1	ISR	0.000134251160839427
Pool2,Pool11;Pool4,Pool20	EBAT_1	WBIT_1	EBPL_1	DGN	-0.00142015480208818
Pool2,Pool11;Pool4,Pool21	EBAT_1	WBIT_1	EBPL_1	DrosSim	0.0054928372471738105
Pool2,Pool11;Pool5,Pool6	EBAT_1	WBIT_1	EERU_1	EERU_2	0.00020136852212099298
Pool2,Pool11;Pool5,Pool7	EBAT_1	WBIT_1	EERU_1	EEUA_1	-0.00110113248179466
Pool2,Pool11;Pool5,Pool8	EBAT_1	WBIT_1	EERU_1	EEUA_2	-0.0011908409283150599
Pool2,Pool11;Pool5,Pool9	EBAT_1	WBIT_1	EERU_1	TRK_1	0.00153299288098763
Pool2,Pool11;Pool5,Pool10	EBAT_1	WBIT_1	EERU_1	WBDE_1	0.000989041728907625
Pool2,Pool11;Pool5,Pool12	EBAT_1	WBIT_1	EERU_1	WEES_1	0.00250415718049651
Pool2,Pool11;Pool5,Pool13	EBAT_1	WBIT_1	EERU_1	WEES_2	0.00255955018368609
Pool2,Pool11;Pool5,Pool14	EBAT_1	WBIT_1	EERU_1	WEFR_1	0.0017887855046307397
Pool2,Pool11;Pool5,Pool15	EBAT_1	WBIT_1	EERU_1	WEFR_2	0.0025574373202109603
Pool2,Pool11;Pool5,Pool16	EBAT_1	WBIT_1	EERU_1	CNXJ	0.00105559028333574
Pool2,Pool11;Pool5,Pool17	EBAT_1	WBIT_1	EERU_1	CnOther	0.00141452878096698
Pool2,Pool11;Pool5,Pool18	EBAT_1	WBIT_1	EERU_1	CnQTP	0.00107602982938004
Pool2,Pool11;Pool5,Pool19	EBAT_1	WBIT_1	EERU_1	ISR	-0.000409216089690301
Pool2,Pool11;Pool5,Pool20	EBAT_1	WBIT_1	EERU_1	DGN	-0.00196362205261791
Pool2,Pool11;Pool5,Pool21	EBAT_1	WBIT_1	EERU_1	DrosSim	0.00494936999664408
Pool2,Pool11;Pool6,Pool7	EBAT_1	WBIT_1	EERU_2	EEUA_1	-0.0013025010039156599
Pool2,Pool11;Pool6,Pool8	EBAT_1	WBIT_1	EERU_2	EEUA_2	-0.00139220945043605
Pool2,Pool11;Pool6,Pool9	EBAT_1	WBIT_1	EERU_2	TRK_1	0.00133162435886663
Pool2,Pool11;Pool6,Pool10	EBAT_1	WBIT_1	EERU_2	WBDE_1	0.000787673206786632
Pool2,Pool11;Pool6,Pool12	EBAT_1	WBIT_1	EERU_2	WEES_1	0.00230278865837552
Pool2,Pool11;Pool6,Pool13	EBAT_1	WBIT_1	EERU_2	WEES_2	0.0023581816615651
Pool2,Pool11;Pool6,Pool14	EBAT_1	WBIT_1	EERU_2	WEFR_1	0.00158741698250975
Pool2,Pool11;Pool6,Pool15	EBAT_1	WBIT_1	EERU_2	WEFR_2	0.0023560687980899698
Pool2,Pool11;Pool6,Pool16	EBAT_1	WBIT_1	EERU_2	CNXJ	0.000854221761214746
Pool2,Pool11;Pool6,Pool17	EBAT_1	WBIT_1	EERU_2	CnOther	0.00121316025884599
Pool2,Pool11;Pool6,Pool18	EBAT_1	WBIT_1	EERU_2	CnQTP	0.00087466130725905
Pool2,Pool11;Pool6,Pool19	EBAT_1	WBIT_1	EERU_2	ISR	-0.000610584611811293
Pool2,Pool11;Pool6,Pool20	EBAT_1	WBIT_1	EERU_2	DGN	-0.0021649905747389
Pool2,Pool11;Pool6,Pool21	EBAT_1	WBIT_1	EERU_2	DrosSim	0.00474800147452309
Pool2,Pool11;Pool7,Pool8	EBAT_1	WBIT_1	EEUA_1	EEUA_2	-8.97084465203979e-05
Pool2,Pool11;Pool7,Pool9	EBAT_1	WBIT_1	EEUA_1	TRK_1	0.0026341253627822896
Pool2,Pool11;Pool7,Pool10	EBAT_1	WBIT_1	EEUA_1	WBDE_1	0.00209017421070229
Pool2,Pool11;Pool7,Pool12	EBAT_1	WBIT_1	EEUA_1	WEES_1	0.0036052896622911796
Pool2,Pool11;Pool7,Pool13	EBAT_1	WBIT_1	EEUA_1	WEES_2	0.00366068266548075
Pool2,Pool11;Pool7,Pool14	EBAT_1	WBIT_1	EEUA_1	WEFR_1	0.00288991798642541
Pool2,Pool11;Pool7,Pool15	EBAT_1	WBIT_1	EEUA_1	WEFR_2	0.00365856980200563
Pool2,Pool11;Pool7,Pool16	EBAT_1	WBIT_1	EEUA_1	CNXJ	0.0021567227651304
Pool2,Pool11;Pool7,Pool17	EBAT_1	WBIT_1	EEUA_1	CnOther	0.00251566126276165
Pool2,Pool11;Pool7,Pool18	EBAT_1	WBIT_1	EEUA_1	CnQTP	0.00217716231117471
Pool2,Pool11;Pool7,Pool19	EBAT_1	WBIT_1	EEUA_1	ISR	0.0006919163921043639
Pool2,Pool11;Pool7,Pool20	EBAT_1	WBIT_1	EEUA_1	DGN	-0.0008624895708232441
Pool2,Pool11;Pool7,Pool21	EBAT_1	WBIT_1	EEUA_1	DrosSim	0.00605050247843875
Pool2,Pool11;Pool8,Pool9	EBAT_1	WBIT_1	EEUA_2	TRK_1	0.0027238338093026897
